var_i,var_j,p_i_to_j,p_j_to_i,class_i_to_j,class_j_to_i,pair_relation
loss_of_emotional_control,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,regret,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,relationship_stress,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,relaxation,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,relaxation_ability,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,relaxation_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,residential_location,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,responsibility,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,restlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,rigid_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,role_playing,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,sadness,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,safety_perspective,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,schedule_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,security,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,security_concerns,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,security_insecurity,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,security_need,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_care,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_care_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_care_effort,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_care_efforts,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_control_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_criticism,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_distancing,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_identification_with_past_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_protection,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_protection_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_recognition,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_reconciliation,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_reflection,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_reliance,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,self_sabotaging_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,sense_of_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,sleep_deprivation,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,sleep_disturbance,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,sleep_quality,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,social_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,social_commitment,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,social_concealment,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,social_connection,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,social_interaction_impact,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,social_isolation,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,stability,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,stress,0.000000,0.001638,low,low,no_supported_connection
loss_of_emotional_control,struggle_to_find_peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,struggle_with_contentment,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,struggle_with_peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,struggle_with_purpose,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,survival_mode,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,survival_pattern,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,task_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,temperament,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,therapeutic_activity,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,time_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,time_management,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,travel,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,trust_issues,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,uncertainty,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,unhealthy_coping,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,unpredictable_outbursts,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,unrealistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,unsafe_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,unstable_emotional_state,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,upbringing_influence_on_mood,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,vivid_memories,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,void_left_by_childhood,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,vulnerability,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,work_family_obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,work_performance,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,workplace_friction,0.000000,0.000000,low,low,no_supported_connection
loss_of_emotional_control,yoga_practice,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,loss_of_interest,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,low_energy,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,marital_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_demands,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_distraction,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_focus,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_load,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_looping,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_preoccupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_rehearsal,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_repetition,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_rumination,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_struggle,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,mental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,need_for_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,need_for_safety,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,need_for_security,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,negative_interactions,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,negative_outlook_on_future,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,negative_thought_patterns,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,new_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,obligation_overload,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,obligations,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,obsessive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,obsessive_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,occupation,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,operating_capacity,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,painting,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,painting_miniatures,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,parental_volatility,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,past_shaping_present,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,past_trauma,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,patterned_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,peace,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perceived_current_environment,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perceived_failure,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perceived_lack_of_control,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perceived_progress_towards_goals,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perception_of_world,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perfectionism,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,permanent_tension,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,perpetual_strain,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,persistence,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,persistent_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,persistent_sense_of_instability,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,persistent_weight,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,pessimistic_expectations,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,physical_health,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,physical_sensation_of_anxiety,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,physical_symptoms,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,planning_ineffectiveness,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,poor_social_connections,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,poor_work_life_balance,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,pottery_hobby,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,powerlessness,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,preference_for_alone_time,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,preoccupation_with_past,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,pressure_handling_difficulty,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,pressure_sensitivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,productivity,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,projected_calm,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,reactive_behavior,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,reflective_thinking,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,regret,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,relationship_stress,0.000000,0.000000,low,low,no_supported_connection
loss_of_energy,relaxation,0.000000,0.000000,low,low,no_supported_connection
