source,target,p_edge,edge_class
unsafe_environment,feeling_unsupported,0.000000,low
unsafe_environment,financial_stress,0.000000,low
unsafe_environment,focus,0.000000,low
unsafe_environment,functional_impairment,0.000000,low
unsafe_environment,gardening_hobby,0.000000,low
unsafe_environment,geographic_location,0.000000,low
unsafe_environment,geographic_relocation,0.000000,low
unsafe_environment,health_consciousness,0.000000,low
unsafe_environment,high_alert_state,0.000315,low
unsafe_environment,home_environmental_stress,0.000000,low
unsafe_environment,hopelessness,0.000000,low
unsafe_environment,impulsivity,0.000000,low
unsafe_environment,independent_living,0.000000,low
unsafe_environment,insecurity,0.000000,low
unsafe_environment,instability,0.000000,low
unsafe_environment,instability_in_early_years,0.000000,low
unsafe_environment,internal_alarm_management,0.000000,low
unsafe_environment,internal_conflict,0.000000,low
unsafe_environment,internal_instability,0.000000,low
unsafe_environment,internal_map,0.000000,low
unsafe_environment,internal_momentum,0.000000,low
unsafe_environment,internal_noise,0.000000,low
unsafe_environment,internal_restlessness,0.000000,low
unsafe_environment,internal_strain,0.000000,low
unsafe_environment,internalized_negativity,0.000000,low
unsafe_environment,internalized_threat_response,0.000000,low
unsafe_environment,intrusive_thoughts,0.000000,low
unsafe_environment,lack_of_control,0.000000,low
unsafe_environment,lack_of_peace,0.000000,low
unsafe_environment,lack_of_purpose,0.000000,low
unsafe_environment,lack_of_safety,0.000000,low
unsafe_environment,life_changes,0.000000,low
unsafe_environment,life_demand_balance,0.000000,low
unsafe_environment,life_demands,0.000000,low
unsafe_environment,life_stress,0.000000,low
unsafe_environment,living_situation,0.000000,low
unsafe_environment,loneliness,0.000000,low
unsafe_environment,loss_of_balance,0.000000,low
unsafe_environment,loss_of_control,0.000000,low
unsafe_environment,loss_of_drive,0.000000,low
unsafe_environment,loss_of_emotional_control,0.000000,low
unsafe_environment,loss_of_energy,0.000000,low
unsafe_environment,loss_of_interest,0.000000,low
unsafe_environment,low_energy,0.000000,low
unsafe_environment,marital_tension,0.000000,low
unsafe_environment,mental_demands,0.000000,low
unsafe_environment,mental_distraction,0.000000,low
unsafe_environment,mental_focus,0.000000,low
unsafe_environment,mental_load,0.000000,low
unsafe_environment,mental_looping,0.000000,low
unsafe_environment,mental_preoccupation,0.000000,low
unsafe_environment,mental_rehearsal,0.000000,low
unsafe_environment,mental_repetition,0.000000,low
unsafe_environment,mental_rumination,0.000000,low
unsafe_environment,mental_struggle,0.000000,low
unsafe_environment,mental_volatility,0.000000,low
unsafe_environment,need_for_control,0.000000,low
unsafe_environment,need_for_safety,0.000000,low
unsafe_environment,need_for_security,0.000000,low
unsafe_environment,negative_interactions,0.000000,low
unsafe_environment,negative_outlook_on_future,0.000000,low
unsafe_environment,negative_thought_patterns,0.000000,low
unsafe_environment,new_environment,0.000000,low
unsafe_environment,obligation_overload,0.000000,low
unsafe_environment,obligations,0.000000,low
unsafe_environment,obsessive_behavior,0.000000,low
unsafe_environment,obsessive_thinking,0.000000,low
unsafe_environment,occupation,0.000000,low
unsafe_environment,operating_capacity,0.000000,low
unsafe_environment,painting,0.000000,low
unsafe_environment,painting_miniatures,0.000000,low
unsafe_environment,parental_volatility,0.000000,low
unsafe_environment,past_shaping_present,0.000000,low
unsafe_environment,past_trauma,0.000000,low
unsafe_environment,patterned_behavior,0.000000,low
unsafe_environment,peace,0.000000,low
unsafe_environment,perceived_current_environment,0.000000,low
unsafe_environment,perceived_failure,0.000000,low
unsafe_environment,perceived_lack_of_control,0.000000,low
unsafe_environment,perceived_progress_towards_goals,0.000000,low
unsafe_environment,perception_of_world,0.000000,low
unsafe_environment,perfectionism,0.000000,low
unsafe_environment,permanent_tension,0.000000,low
unsafe_environment,perpetual_strain,0.000000,low
unsafe_environment,persistence,0.000000,low
unsafe_environment,persistent_anxiety,0.000000,low
unsafe_environment,persistent_sense_of_instability,0.000000,low
unsafe_environment,persistent_weight,0.000000,low
unsafe_environment,pessimistic_expectations,0.000000,low
unsafe_environment,physical_health,0.000000,low
unsafe_environment,physical_sensation_of_anxiety,0.000000,low
unsafe_environment,physical_symptoms,0.000000,low
unsafe_environment,planning_ineffectiveness,0.000000,low
unsafe_environment,poor_social_connections,0.000000,low
unsafe_environment,poor_work_life_balance,0.000000,low
unsafe_environment,pottery_hobby,0.000000,low
unsafe_environment,powerlessness,0.000000,low
unsafe_environment,preference_for_alone_time,0.000000,low
unsafe_environment,preoccupation_with_past,0.000000,low
unsafe_environment,pressure_handling_difficulty,0.000000,low
unsafe_environment,pressure_sensitivity,0.000000,low
unsafe_environment,productivity,0.000000,low
unsafe_environment,projected_calm,0.000000,low
unsafe_environment,reactive_behavior,0.000000,low
unsafe_environment,reflective_thinking,0.000000,low
unsafe_environment,regret,0.000000,low
unsafe_environment,relationship_stress,0.000000,low
unsafe_environment,relaxation,0.000000,low
unsafe_environment,relaxation_ability,0.000000,low
unsafe_environment,relaxation_difficulty,0.000000,low
unsafe_environment,residential_location,0.000000,low
unsafe_environment,responsibility,0.000000,low
unsafe_environment,restlessness,0.000000,low
unsafe_environment,rigid_control,0.000000,low
unsafe_environment,role_playing,0.000000,low
unsafe_environment,sadness,0.000000,low
unsafe_environment,safety_perspective,0.000000,low
unsafe_environment,schedule_management,0.000000,low
unsafe_environment,security,0.000000,low
unsafe_environment,security_concerns,0.000000,low
unsafe_environment,security_insecurity,0.000000,low
unsafe_environment,security_need,0.000000,low
unsafe_environment,self_care,0.000000,low
unsafe_environment,self_care_activity,0.000000,low
unsafe_environment,self_care_effort,0.000000,low
unsafe_environment,self_care_efforts,0.000000,low
unsafe_environment,self_control_difficulty,0.000000,low
unsafe_environment,self_criticism,0.000000,low
unsafe_environment,self_distancing,0.000000,low
unsafe_environment,self_distraction,0.000000,low
unsafe_environment,self_focus,0.000000,low
unsafe_environment,self_identification_with_past_patterns,0.000000,low
unsafe_environment,self_management,0.000000,low
unsafe_environment,self_perceived_failure,0.000000,low
unsafe_environment,self_protection,0.000000,low
unsafe_environment,self_protection_patterns,0.000000,low
unsafe_environment,self_recognition,0.000000,low
unsafe_environment,self_reconciliation,0.000000,low
unsafe_environment,self_reflection,0.000000,low
unsafe_environment,self_reliance,0.000000,low
unsafe_environment,self_sabotaging_behavior,0.000000,low
unsafe_environment,sense_of_security,0.000000,low
unsafe_environment,sleep_deprivation,0.000000,low
unsafe_environment,sleep_disturbance,0.000000,low
unsafe_environment,sleep_quality,0.000000,low
unsafe_environment,social_anxiety,0.000000,low
unsafe_environment,social_commitment,0.000000,low
unsafe_environment,social_concealment,0.000000,low
unsafe_environment,social_connection,0.000000,low
unsafe_environment,social_interaction_impact,0.000000,low
unsafe_environment,social_isolation,0.000000,low
unsafe_environment,stability,0.000000,low
unsafe_environment,stress,0.000000,low
unsafe_environment,struggle_to_find_peace,0.000000,low
unsafe_environment,struggle_with_contentment,0.000000,low
unsafe_environment,struggle_with_peace,0.000000,low
unsafe_environment,struggle_with_purpose,0.000000,low
unsafe_environment,survival_mode,0.000000,low
unsafe_environment,survival_pattern,0.000000,low
unsafe_environment,task_focus,0.000000,low
unsafe_environment,temperament,0.000000,low
unsafe_environment,therapeutic_activity,0.000000,low
unsafe_environment,time_demands,0.000000,low
unsafe_environment,time_management,0.000000,low
unsafe_environment,trauma,0.000358,low
unsafe_environment,travel,0.000000,low
unsafe_environment,trust_issues,0.000000,low
unsafe_environment,uncertainty,0.000000,low
unsafe_environment,unhealthy_coping,0.000000,low
unsafe_environment,unpredictable_outbursts,0.000000,low
unsafe_environment,unrealistic_expectations,0.000000,low
unsafe_environment,unstable_emotional_state,0.000000,low
unsafe_environment,upbringing_influence_on_mood,0.000000,low
unsafe_environment,vivid_memories,0.000000,low
unsafe_environment,void_left_by_childhood,0.000000,low
unsafe_environment,volatility,0.000000,low
unsafe_environment,vulnerability,0.000000,low
unsafe_environment,work_family_obligations,0.000000,low
unsafe_environment,work_performance,0.000000,low
unsafe_environment,workplace_friction,0.000000,low
unsafe_environment,yoga_practice,0.000000,low
unstable_emotional_state,adult_pressure,0.000000,low
unstable_emotional_state,adverse_childhood_experiences,0.000000,low
unstable_emotional_state,adverse_environmental_factors,0.000000,low
unstable_emotional_state,adversity,0.000000,low
unstable_emotional_state,analytical_thinking,0.000000,low
unstable_emotional_state,anger,0.000000,low
unstable_emotional_state,anxiety,0.000000,low
unstable_emotional_state,anxiety_aftermath,0.000000,low
unstable_emotional_state,anxiety_in_adult_relationships,0.000000,low
unstable_emotional_state,atmosphere_management,0.000000,low
unstable_emotional_state,avoidance,0.000000,low
unstable_emotional_state,basic_security,0.000000,low
unstable_emotional_state,behavioral_adjustment,0.000000,low
unstable_emotional_state,budget_management,0.000000,low
unstable_emotional_state,burden_absorption,0.000000,low
unstable_emotional_state,burnout,0.000000,low
unstable_emotional_state,capacity_to_engage,0.000000,low
unstable_emotional_state,career_demands,0.000000,low
unstable_emotional_state,career_progress,0.000000,low
unstable_emotional_state,career_stress,0.000000,low
unstable_emotional_state,chaos_at_home,0.000000,low
unstable_emotional_state,chronic_stress,0.000000,low
unstable_emotional_state,conflict_avoidance,0.000000,low
unstable_emotional_state,contentment,0.000000,low
unstable_emotional_state,control,0.000000,low
unstable_emotional_state,coping_mechanism,0.000000,low
unstable_emotional_state,creative_activity,0.000000,low
unstable_emotional_state,crisis_anticipation,0.000000,low
unstable_emotional_state,crisis_management,0.000000,low
unstable_emotional_state,daily_grind,0.000000,low
unstable_emotional_state,daily_life_balance,0.000000,low
unstable_emotional_state,daily_routine,0.000000,low
unstable_emotional_state,defensiveness,0.000000,low
unstable_emotional_state,demands,0.000000,low
unstable_emotional_state,demands_persistence,0.000000,low
unstable_emotional_state,depression,0.000000,low
unstable_emotional_state,desire_for_safety,0.000000,low
unstable_emotional_state,desire_to_engage,0.000000,low
unstable_emotional_state,dietary_changes,0.000000,low
unstable_emotional_state,difficulty_functioning,0.000000,low
unstable_emotional_state,difficulty_pivoting_attention,0.000000,low
unstable_emotional_state,difficulty_self_regulation,0.000000,low
unstable_emotional_state,disconnection_from_past_self,0.000000,low
unstable_emotional_state,disconnection_from_world,0.000000,low
unstable_emotional_state,distraction,0.000000,low
unstable_emotional_state,eating_habits,0.000000,low
unstable_emotional_state,embarrassment,0.000000,low
unstable_emotional_state,emotional_bracing,0.000000,low
unstable_emotional_state,emotional_breakdown,0.000000,low
unstable_emotional_state,emotional_capacity,0.000000,low
unstable_emotional_state,emotional_carryover,0.000000,low
unstable_emotional_state,emotional_cycle,0.000000,low
unstable_emotional_state,emotional_disconnection,0.000000,low
unstable_emotional_state,emotional_distress,0.000000,low
unstable_emotional_state,emotional_dysregulation,0.000000,low
unstable_emotional_state,emotional_emptiness,0.000000,low
unstable_emotional_state,emotional_energy,0.000000,low
unstable_emotional_state,emotional_exhaustion,0.000000,low
unstable_emotional_state,emotional_guardedness,0.000000,low
unstable_emotional_state,emotional_heaviness,0.000000,low
unstable_emotional_state,emotional_insecurity,0.000000,low
unstable_emotional_state,emotional_instability,0.000000,low
unstable_emotional_state,emotional_intensity,0.000000,low
unstable_emotional_state,emotional_management,0.000000,low
unstable_emotional_state,emotional_overwhelm,0.000000,low
